Address,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"1350 ROYAL PARK BLVD SOUTH PARK PA 15129",40.288699,-79.970702,1,rooftop,1350,"Royal Park Blvd",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"408 PIERSON RUN RD PITTSBURGH PA 15239",40.476489,-79.759271,1,rooftop,408,"Pierson Run Rd",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"563 CENTER HILL RD PITTSBURGH PA 15239",40.483674,-79.738073,1,place,,,,,Pittsburgh,PA,"Allegheny County",15239,US,"TIGER/Line® dataset from the US Census Bureau"
"1012 BRIAN CT MONROEVILLE PA 15146",40.399159,-79.763188,1,rooftop,1012,"Brian Ct",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"1009 BRIAN CT MONROEVILLE PA 15146",40.399489,-79.763101,1,rooftop,1009,"Brian Ct",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"1124 GARY AVE CLAIRTON PA 15025",40.291045,-79.897725,1,rooftop,1124,"Gary Ave",,,Clairton,PA,"Allegheny County",15025,US,Allegheny
"1206 TOMAN AVE CLAIRTON PA 15025",40.29215,-79.898679,1,rooftop,1206,"Toman Ave",,,Clairton,PA,"Allegheny County",15025,US,Allegheny
"1837 WALLACE RD SOUTH PARK PA 15129",40.296584,-79.988256,1,rooftop,1837,"Wallace Rd",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"2909 AMY DR SOUTH PARK PA 15129",40.295582,-79.985026,1,rooftop,2909,"Amy Dr",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"2912 AMY DR SOUTH PARK PA 15129",40.295193,-79.985262,1,rooftop,2912,"Amy Dr",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"2600 CHALET LN SOUTH PARK PA 15129",40.292453,-79.99763,1,rooftop,2600,"Chalet Ln",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"950 LINDFIELD DR SOUTH PARK PA 15129",40.294249,-79.987967,1,rooftop,950,"Lindfield Dr",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"1873 WALLACE RD SOUTH PARK PA 15129",40.294855,-79.989185,1,rooftop,1873,"Wallace Rd",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"2976 AMY DR SOUTH PARK PA 15129",40.293741,-79.984824,1,rooftop,2976,"Amy Dr",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"849 CENTER RD PITTSBURGH PA 15239",40.409697,-80.276992,0.9,street_center,,T849,,,McDonald,PA,"Washington County",15057,US,"TIGER/Line® dataset from the US Census Bureau"
"33 MORNINGTIDE CT MONROEVILLE PA 15146",40.398826,-79.76316,1,rooftop,33,"Morningtide Ct",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"21 MORNINGTIDE CT MONROEVILLE PA 15146",40.39896,-79.763684,1,rooftop,21,"Morningtide Ct",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"158 PENN LEAR DR MONROEVILLE PA 15146",40.397265,-79.758657,1,rooftop,158,"Penn Lear Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"137 KELVINGTON DR MONROEVILLE PA 15146",40.3996,-79.754923,1,rooftop,137,"Kelvington Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"916 TOMAN AVE CLAIRTON PA 15025",40.291049,-79.892613,1,rooftop,916,"Toman Ave",,,Clairton,PA,"Allegheny County",15025,US,Allegheny
"529 WYLIE AVE CLAIRTON PA 15025",40.290841,-79.887424,1,rooftop,529,"Wylie Ave",,,Clairton,PA,"Allegheny County",15025,US,Allegheny
"2701 HOUT RD SOUTH PARK PA 15129",40.290135,-79.996866,1,rooftop,2701,"Hout Rd",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"2621 CHALET LN SOUTH PARK PA 15129",40.291991,-79.99882,1,rooftop,2621,"Chalet Ln",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"715 CENTER RD PITTSBURGH PA 15239",39.928691,-80.053898,0.9,street_center,,T715,,,Jefferson,PA,"Greene County",15344,US,"TIGER/Line® dataset from the US Census Bureau"
"177 PENN LEAR DR MONROEVILLE PA 15146",40.398114,-79.757344,1,rooftop,177,"Penn Lear Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"140 PENN LEAR DR MONROEVILLE PA 15146",40.398759,-79.758052,1,rooftop,140,"Penn Lear Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"125 REGAL CT MONROEVILLE PA 15146",40.395951,-79.761915,1,rooftop,125,"Regal Ct",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"188 KELVINGTON DR MONROEVILLE PA 15146",40.394943,-79.756015,1,rooftop,188,"Kelvington Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"250 HIDDEN RIDGE CT UNIT 204 SOUTH PARK PA 15129",40.2926,-79.989674,1,rooftop,250,"Hidden Ridge Ct",Apt,204,"South Park",PA,"Allegheny County",15129,US,Allegheny
"650 HIDDEN RIDGE CT UNIT 203 SOUTH PARK PA 15129",40.291234,-79.989377,1,rooftop,650,"Hidden Ridge Ct",Apt,203,"South Park",PA,"Allegheny County",15129,US,Allegheny
"650 HIDDEN RIDGE CT UNIT 302 SOUTH PARK PA 15129",40.291234,-79.989377,1,rooftop,650,"Hidden Ridge Ct",Apt,302,"South Park",PA,"Allegheny County",15129,US,Allegheny
"700 HIDDEN RIDGE CT UNIT 203 SOUTH PARK PA 15129",40.291291,-79.990492,1,rooftop,700,"Hidden Ridge Ct",Apt,203,"South Park",PA,"Allegheny County",15129,US,Allegheny
"4427 GATEWAY DR MONROEVILLE PA 15146",40.459289,-79.753718,1,rooftop,4427,"Gateway Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"513 SHUMAKER DR MONROEVILLE PA 15146",40.457503,-79.762586,1,rooftop,513,"Shumaker Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"162 KILBUCK DR MONROEVILLE PA 15146",40.393708,-79.749947,1,rooftop,162,"Kilbuck Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"22 FORBES RD TRAFFORD PA 15085",40.389557,-79.752506,1,rooftop,22,"Forbes Rd",,,Trafford,PA,"Allegheny County",15085,US,Allegheny
"111 MOUNT VERNON DR MC KEESPORT PA 15135",40.295667,-79.816043,1,rooftop,111,"Mt Vernon Dr",,,McKeesport,PA,"Allegheny County",15135,US,Allegheny
"2420 GREENOCK BUENA VISTA RD MC KEESPORT PA 15135",40.291475,-79.812426,1,rooftop,2420,"Greenock Buena Vista Rd",,,McKeesport,PA,"Allegheny County",15135,US,Allegheny
"252 LEXINGTON DR MC KEESPORT PA 15135",40.290123,-79.804976,1,range_interpolation,252,"Lexington Dr",,,McKeesport,PA,"Allegheny County",15135,US,"TIGER/Line® dataset from the US Census Bureau"
"208 DUNCAN STATION RD MC KEESPORT PA 15135",40.287675,-79.81034,1,rooftop,208,"Duncan Station Rd",,,McKeesport,PA,"Allegheny County",15135,US,Allegheny
"850 HIDDEN RIDGE CT UNIT 202 SOUTH PARK PA 15129",40.290866,-79.989199,1,rooftop,850,"Hidden Ridge Ct",Apt,202,"South Park",PA,"Allegheny County",15129,US,Allegheny
"900 HIDDEN RIDGE CT UNIT 102 SOUTH PARK PA 15129",40.290746,-79.990346,1,rooftop,900,"Hidden Ridge Ct",Apt,102,"South Park",PA,"Allegheny County",15129,US,Allegheny
"3033 AMY DR SOUTH PARK PA 15129",40.290749,-79.985422,1,rooftop,3033,"Amy Dr",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"4443 HELMAR DR MONROEVILLE PA 15146",40.45362,-79.756754,1,rooftop,4443,"Helmar Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"122 MCCLELLAND DR PITTSBURGH PA 15238",40.582606,-79.885993,1,rooftop,122,"McClelland Dr",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"111 A MCCLELLAND DR PITTSBURGH PA 15238",40.580948,-79.886592,1,rooftop,"111 A","McClelland Dr",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"107 BLACK OAK DR CHESWICK PA 15024",40.584878,-79.867806,1,rooftop,107,"Black Oak Dr",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"283 HILLTOP DR CHESWICK PA 15024",40.583616,-79.880293,1,rooftop,283,"Hilltop Dr",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"107 BERG DR PITTSBURGH PA 15238",40.583444,-79.883047,1,rooftop,107,"Berg Dr",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"4 HAYS ST RURAL RIDGE PA 15075",40.587933,-79.827738,1,rooftop,4,"Hays St",,,"Rural Ridge",PA,"Allegheny County",15075,US,Allegheny
"5 HAYS ST RURAL RIDGE PA 15075",40.587894,-79.828169,1,rooftop,5,"Hays St",,,"Rural Ridge",PA,"Allegheny County",15075,US,Allegheny
"1019 RURAL RIDGE DR CHESWICK PA 15024",40.586708,-79.823806,1,rooftop,1019,"Rural Ridge Dr",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"1017 RURAL RIDGE DR CHESWICK PA 15024",40.586706,-79.823922,1,rooftop,1017,"Rural Ridge Dr",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"2307 BUTLER LOGAN RD TARENTUM PA 15084",40.585212,-79.802601,1,rooftop,2307,"Butler Logan Rd",,,Tarentum,PA,"Allegheny County",15084,US,Allegheny
"104 MEADOW AVE CREIGHTON PA 15030",40.584755,-79.784529,1,rooftop,104,"Meadow Ave",,,Creighton,PA,"Allegheny County",15030,US,Allegheny
"1249 NORTHWESTERN DR MONROEVILLE PA 15146",40.416613,-79.748697,1,rooftop,1249,"Northwestern Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"1230 NORTHWESTERN DR MONROEVILLE PA 15146",40.418499,-79.748419,1,rooftop,1230,"Northwestern Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"1332 HILLSDALE DR MONROEVILLE PA 15146",40.416652,-79.744948,1,rooftop,1332,"Hillsdale Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"312 RANCHERO DR CORAOPOLIS PA 15108",40.537045,-80.263171,1,rooftop,312,"Ranchero Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"5003 LEA DR CHESWICK PA 15024",40.588519,-79.821937,1,rooftop,5003,"Lea Dr",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"5001 LEA DR CHESWICK PA 15024",40.588554,-79.821865,1,rooftop,5001,"Lea Dr",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"1119 RURAL RIDGE DR CHESWICK PA 15024",40.587819,-79.818538,1,rooftop,1119,"Rural Ridge Dr",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"38 ROWE ST RURAL RIDGE PA 15075",40.586607,-79.82564,1,rooftop,38,"Rowe St",,,"Rural Ridge",PA,"Allegheny County",15075,US,Allegheny
"126 -128 FERRY ST CREIGHTON PA 15030",40.58729,-79.77838,0.33,place,,,,,Creighton,PA,"Allegheny County",15030,US,"TIGER/Line® dataset from the US Census Bureau"
"922 FRONT ST CREIGHTON PA 15030",40.583305,-79.777436,1,rooftop,922,"Front St",,,Creighton,PA,"Allegheny County",15030,US,Allegheny
"2371 SAUNDERS STATION RD MONROEVILLE PA 15146",40.4162,-79.740865,1,rooftop,2371,"Saunders Station Rd",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"1247 HOLY CROSS DR MONROEVILLE PA 15146",40.413471,-79.747179,1,rooftop,1247,"Holy Cross Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"1323 CORKWOOD DR MONROEVILLE PA 15146",40.411653,-79.739464,1,rooftop,1323,"Corkwood Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"159 CIMARRON DR CORAOPOLIS PA 15108",40.536436,-80.257877,1,rooftop,159,"Cimarron Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"208 GLENMORE DR CORAOPOLIS PA 15108",40.536169,-80.251055,1,rooftop,208,"Glenmore Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"2008 ARBOR RIDGE CT CHESWICK PA 15024",40.58626,-79.824943,1,rooftop,2008,"Arbor Ridge Ct",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
"1101 BERRINGTON CT BETHEL PARK PA 15102",40.292145,-80.031813,1,rooftop,1101,"Berrington Ct",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"102 BERRINGTON CT BETHEL PARK PA 15102",40.291837,-80.032148,1,rooftop,102,"Berrington Ct",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"9637 HILLIARD RD PITTSBURGH PA 15237",40.582833,-80.065902,1,rooftop,9637,"Hilliard Rd",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"543 W INGOMAR RD PITTSBURGH PA 15237",40.581699,-80.051839,1,rooftop,543,"W Ingomar Rd",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"142 RUSTIC RIDGE DR PITTSBURGH PA 15239",40.514639,-79.748754,1,rooftop,142,"Rustic Ridge Dr",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"115 RUSTIC RIDGE DR PITTSBURGH PA 15239",40.516022,-79.74569,1,rooftop,115,"Rustic Ridge Dr",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"244 GLENMORE DR CORAOPOLIS PA 15108",40.535421,-80.252847,1,rooftop,244,"Glenmore Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"104 CAMELOT DR PITTSBURGH PA 15237",40.584038,-80.044291,1,rooftop,104,"Camelot Dr",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"173 W INGOMAR RD PITTSBURGH PA 15237",40.582216,-80.042109,1,rooftop,173,"W Ingomar Rd",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"68 ROSS HOLLOW RD NEW KENSINGTON PA 15068",40.510282,-79.736106,1,rooftop,68,"Ross Hollow Rd",,,"New Kensington",PA,"Allegheny County",15068,US,Allegheny
"4116 HIGH ST SOUTH PARK PA 15129",40.290906,-80.020747,1,rooftop,4116,"High St",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"4123 WOODLAND AVE SOUTH PARK PA 15129",40.289563,-80.020318,1,rooftop,4123,"Woodland Ave",,,"South Park",PA,"Allegheny County",15129,US,Allegheny
"1105 CLIFTON RD BETHEL PARK PA 15102",40.296913,-80.041351,1,rooftop,1105,"Clifton Rd",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"139 ELMHURST DR CORAOPOLIS PA 15108",40.531061,-80.264621,1,rooftop,139,"Elmhurst Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"204 CAMELOT DR PITTSBURGH PA 15237",40.584114,-80.044107,1,rooftop,204,"Camelot Dr",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"208 W INGOMAR RD PITTSBURGH PA 15237",40.583566,-80.043075,1,rooftop,208,"W Ingomar Rd",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"905 CAMELOT DR PITTSBURGH PA 15237",40.583749,-80.043999,1,rooftop,905,"Camelot Dr",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"1141 CLIFTON RD BETHEL PARK PA 15102",40.296429,-80.040219,1,rooftop,1141,"Clifton Rd",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"1215 AIREDALE DR BETHEL PARK PA 15102",40.296534,-80.035729,1,rooftop,1215,"Airedale Dr",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"6303 BETSY DR BETHEL PARK PA 15102",40.292647,-80.043871,1,rooftop,6303,"Betsy Dr",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"1305 BUCKSKIN TRL BETHEL PARK PA 15102",40.293305,-80.042829,1,rooftop,1305,"Buckskin Trl",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"555 AMBRIDGE AVE AMBRIDGE PA 15003",40.587773,-80.206619,1,rooftop,555,"Ambridge Ave",,,Ambridge,PA,"Allegheny County",15003,US,Allegheny
"16 AMBRIDGE AVE AMBRIDGE PA 15003",40.582058,-80.211591,1,rooftop,16,"Ambridge Ave",,,Ambridge,PA,"Allegheny County",15003,US,Allegheny
"9592 SARATOGA DR PITTSBURGH PA 15237",40.583612,-80.027848,1,rooftop,9592,"Saratoga Dr",,,Pittsburgh,PA,"Allegheny County",15237,US,Allegheny
"9802 BRAEWICK DR ALLISON PARK PA 15101",40.582644,-80.01684,1,rooftop,9802,"Braewick Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"1000 COVINGTON PL ALLISON PARK PA 15101",40.583335,-80.017856,1,rooftop,1000,"Covington Pl",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"9660 CANTERBURY DR ALLISON PARK PA 15101",40.58392,-80.017371,1,rooftop,9660,"Canterbury Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"1331 QUAIL RUN CIR BETHEL PARK PA 15102",40.292487,-80.041603,1,rooftop,1331,"Quail Run Cir",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"1129 DANA DR BETHEL PARK PA 15102",40.29162,-80.045576,1,rooftop,1129,"Dana Dr",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"6426 CHURCHILL RD BETHEL PARK PA 15102",40.291071,-80.036852,1,rooftop,6426,"Churchill Rd",,,"Bethel Park",PA,"Allegheny County",15102,US,Allegheny
"70 CHARLESTON SQ SEWICKLEY PA 15143",40.586193,-80.188811,1,rooftop,70,"Charleston Sq",,,Sewickley,PA,"Allegheny County",15143,US,Allegheny
"304 COMMODORE DR MC DONALD PA 15057",40.403993,-80.262312,1,rooftop,304,"Commodore Dr",,,"Mc Donald",PA,"Allegheny County",15057,US,Allegheny
"334 COMMODORE DR MC DONALD PA 15057",40.40195,-80.261841,1,rooftop,334,"Commodore Dr",,,"Mc Donald",PA,"Allegheny County",15057,US,Allegheny
"340 COMMODORE DR MC DONALD PA 15057",40.402073,-80.260987,1,rooftop,340,"Commodore Dr",,,"Mc Donald",PA,"Allegheny County",15057,US,Allegheny
"125 COMMODORE DR MC DONALD PA 15057",40.405604,-80.259851,1,rooftop,125,"Commodore Dr",,,"Mc Donald",PA,"Allegheny County",15057,US,Allegheny
"11 HIGHVIEW DR SEWICKLEY PA 15143",40.588895,-80.178484,1,rooftop,11,"Highview Dr",,,Sewickley,PA,"Allegheny County",15143,US,Allegheny
"169 BACKBONE RD SEWICKLEY PA 15143",40.54529,-80.180501,0.9,range_interpolation,169,"Backbone Rd",,,Sewickley,PA,"Allegheny County",15143,US,"TIGER/Line® dataset from the US Census Bureau"
"1277 RIDGEWOOD DR ALLISON PARK PA 15101",40.581674,-80.011656,1,rooftop,1277,"Ridgewood Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"1710 BRIARWOOD LN PITTSBURGH PA 15239",40.484117,-79.737663,1,rooftop,1710,"Briarwood Ln",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"1714 BRIARWOOD LN PITTSBURGH PA 15239",40.484088,-79.737017,1,rooftop,1714,"Briarwood Ln",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"330 DARLAN HILL DR PITTSBURGH PA 15239",40.481641,-79.746778,1,rooftop,330,"Darlan Hill Dr",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"300 COMPASS CT MC DONALD PA 15057",40.404462,-80.256499,1,rooftop,300,"Compass Ct",,,"Mc Donald",PA,"Allegheny County",15057,US,Allegheny
"125 ANCHOR CT MC DONALD PA 15057",40.404921,-80.252512,1,rooftop,125,"Anchor Ct",,,"Mc Donald",PA,"Allegheny County",15057,US,Allegheny
"126 ANCHOR CT MC DONALD PA 15057",40.404429,-80.252068,1,rooftop,126,"Anchor Ct",,,"Mc Donald",PA,"Allegheny County",15057,US,Allegheny
"1610 KENNEDY RD IMPERIAL PA 15126",40.439087,-80.254441,1,rooftop,1610,"Kennedy Rd",,,Imperial,PA,"Allegheny County",15126,US,Allegheny
"3200 CANTERBURY DR IMPERIAL PA 15126",40.436023,-80.260259,1,rooftop,3200,"Canterbury Dr",,,Imperial,PA,"Allegheny County",15126,US,Allegheny
"2402 FAIRHILL RD SEWICKLEY PA 15143",40.587879,-80.12112,1,rooftop,2402,"Fairhill Rd",,,Sewickley,PA,"Allegheny County",15143,US,Allegheny
"1498 PARKVIEW DR ALLISON PARK PA 15101",40.58343,-80.006026,1,rooftop,1498,"Parkview Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"1546 PARKVIEW DR ALLISON PARK PA 15101",40.58315,-80.004971,1,rooftop,1546,"Parkview Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"18 KOOMATUCK DR PITTSBURGH PA 15239",40.48047,-79.744345,1,rooftop,18,"Koomatuck Dr",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"221 BOYCE PARK DR PITTSBURGH PA 15239",40.479257,-79.746092,1,rooftop,221,"Boyce Park Dr",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"122 PINE CT PITTSBURGH PA 15239",40.478578,-79.748837,1,rooftop,122,"Pine Ct",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"117 PINE CT PITTSBURGH PA 15239",40.478367,-79.749079,1,rooftop,117,"Pine Ct",,,Pittsburgh,PA,"Allegheny County",15239,US,Allegheny
"1208 CANTERBURY DR IMPERIAL PA 15126",40.43472,-80.262223,1,rooftop,1208,"Canterbury Dr",,,Imperial,PA,"Allegheny County",15126,US,Allegheny
"3006 CANTERBURY DR IMPERIAL PA 15126",40.435835,-80.259927,1,rooftop,3006,"Canterbury Dr",,,Imperial,PA,"Allegheny County",15126,US,Allegheny
"138 NORTH STAR RD IMPERIAL PA 15126",40.449189,-80.2512,1,rooftop,138,"N Star Rd",,,Imperial,PA,"Allegheny County",15126,US,Allegheny
"1803 CHEVIOT RD SEWICKLEY PA 15143",40.580821,-80.120387,1,rooftop,1803,"Cheviot Rd",,,Sewickley,PA,"Allegheny County",15143,US,Allegheny
"1794 A LOCUST RD SEWICKLEY PA 15143",40.586362,-80.11669,1,rooftop,"1794 A","Locust Rd",,,Sewickley,PA,"Allegheny County",15143,US,Allegheny
"1513 SHAKER CT SEWICKLEY PA 15143",40.588699,-80.091756,1,rooftop,1513,"Shaker Ct",,,Sewickley,PA,"Allegheny County",15143,US,Allegheny
"1301 TOWNE CT ALLISON PARK PA 15101",40.582585,-79.991839,1,rooftop,1301,"Towne Ct",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"1409 TOWNE SQUARE DR ALLISON PARK PA 15101",40.583162,-79.991308,1,rooftop,1409,"Towne Square Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"1922 SHADY OAK DR ALLISON PARK PA 15101",40.579689,-79.992881,1,rooftop,1922,"Shady Oak Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"411 COLLEGE PARK DR MONROEVILLE PA 15146",40.449033,-79.733796,1,rooftop,411,"College Park Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"312 DREXEL DR MONROEVILLE PA 15146",40.446357,-79.73827,1,rooftop,312,"Drexel Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"210 COLLEGE PARK DR MONROEVILLE PA 15146",40.446432,-79.739637,1,rooftop,210,"College Park Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"221 COLLEGE PARK DR MONROEVILLE PA 15146",40.447295,-79.740019,1,rooftop,221,"College Park Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"2384 B ROCHESTER RD SEWICKLEY PA 15143",40.586326,-80.092676,1,rooftop,"2384 B","Rochester Rd",,,Sewickley,PA,"Allegheny County",15143,US,Allegheny
"4521 BUCKTAIL DR ALLISON PARK PA 15101",40.579988,-79.978178,1,rooftop,4521,"Bucktail Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"4523 BUCKTAIL DR ALLISON PARK PA 15101",40.580023,-79.978102,1,rooftop,4523,"Bucktail Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"4561 BUCKTAIL DR ALLISON PARK PA 15101",40.580071,-79.976696,1,rooftop,4561,"Bucktail Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"2336 BIG ROCK RD ALLISON PARK PA 15101",40.580314,-79.977559,1,rooftop,2336,"Big Rock Rd",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"103 BURKE DR MONROEVILLE PA 15146",40.444455,-79.739314,1,rooftop,103,"Burke Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"108 DONLEY DR MONROEVILLE PA 15146",40.443512,-79.740335,1,rooftop,108,"Donley Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"2355 BIG ROCK RD ALLISON PARK PA 15101",40.580858,-79.976979,1,rooftop,2355,"Big Rock Rd",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"2818 ANDERSON DR ALLISON PARK PA 15101",40.586159,-79.949426,1,rooftop,2818,"Anderson Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"4501 GREENGROVE DR ALLISON PARK PA 15101",40.58486,-79.94716,1,rooftop,4501,"Greengrove Dr",,,"Allison Park",PA,"Allegheny County",15101,US,Allegheny
"469 CANNONGATE DR MONROEVILLE PA 15146",40.442232,-79.745347,1,rooftop,469,"Cannongate Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"475 CANNONGATE DR MONROEVILLE PA 15146",40.442544,-79.745288,1,rooftop,475,"Cannongate Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"479 CANNONGATE DR MONROEVILLE PA 15146",40.442666,-79.745288,1,rooftop,479,"Cannongate Dr",,,Monroeville,PA,"Allegheny County",15146,US,Allegheny
"133 SHELBOURNE DR CORAOPOLIS PA 15108",40.529866,-80.253602,1,rooftop,133,"Shelbourne Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"504 OVERHEAD DR CORAOPOLIS PA 15108",40.529169,-80.250846,1,rooftop,504,"Overhead Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
